wave,var,label
2016,PRq311_2_1,Primary respondent - (3.11) Names on the deed - land 2. Owner code 1
2016,PRq311_2_10,Primary respondent - (3.11) Names on the deed - land 2. Owner code 10
2016,PRq311_2_2,Primary respondent - (3.11) Names on the deed - land 2. Owner code 2
2016,PRq311_2_3,Primary respondent - (3.11) Names on the deed - land 2. Owner code 3
2016,PRq311_2_4,Primary respondent - (3.11) Names on the deed - land 2. Owner code 4
2016,PRq311_2_5,Primary respondent - (3.11) Names on the deed - land 2. Owner code 5
2016,PRq311_2_6,Primary respondent - (3.11) Names on the deed - land 2. Owner code 6
2016,PRq311_2_7,Primary respondent - (3.11) Names on the deed - land 2. Owner code 7
2016,PRq311_2_8,Primary respondent - (3.11) Names on the deed - land 2. Owner code 8
2016,PRq311_2_9,Primary respondent - (3.11) Names on the deed - land 2. Owner code 9
2016,PRq311_2_97,Primary respondent - (3.11) Names on the deed - land 2. Don't know
2016,PRq311_2_99,Primary respondent - (3.11) Names on the deed - land 2. Refusal
2016,PRq311_3_1,Primary respondent - (3.11) Names on the deed - land 3. Owner code 1
2016,PRq311_3_10,Primary respondent - (3.11) Names on the deed - land 3. Owner code 10
2016,PRq311_3_2,Primary respondent - (3.11) Names on the deed - land 3. Owner code 2
2016,PRq311_3_3,Primary respondent - (3.11) Names on the deed - land 3. Owner code 3
2016,PRq311_3_4,Primary respondent - (3.11) Names on the deed - land 3. Owner code 4
2016,PRq311_3_5,Primary respondent - (3.11) Names on the deed - land 3. Owner code 5
2016,PRq311_3_6,Primary respondent - (3.11) Names on the deed - land 3. Owner code 6
2016,PRq311_3_7,Primary respondent - (3.11) Names on the deed - land 3. Owner code 7
2016,PRq311_3_8,Primary respondent - (3.11) Names on the deed - land 3. Owner code 8
2016,PRq311_3_9,Primary respondent - (3.11) Names on the deed - land 3. Owner code 9
2016,PRq311_3_97,Primary respondent - (3.11) Names on the deed - land 3. Don't know
2016,PRq311_3_99,Primary respondent - (3.11) Names on the deed - land 3. Refusal
2016,PRq311_4_1,Primary respondent - (3.11) Names on the deed - land 4. Owner code 1
2016,PRq311_4_10,Primary respondent - (3.11) Names on the deed - land 4. Owner code 10
2016,PRq311_4_2,Primary respondent - (3.11) Names on the deed - land 4. Owner code 2
2016,PRq311_4_3,Primary respondent - (3.11) Names on the deed - land 4. Owner code 3
2016,PRq311_4_4,Primary respondent - (3.11) Names on the deed - land 4. Owner code 4
2016,PRq311_4_5,Primary respondent - (3.11) Names on the deed - land 4. Owner code 5
2016,PRq311_4_6,Primary respondent - (3.11) Names on the deed - land 4. Owner code 6
2016,PRq311_4_7,Primary respondent - (3.11) Names on the deed - land 4. Owner code 7
2016,PRq311_4_8,Primary respondent - (3.11) Names on the deed - land 4. Owner code 8
2016,PRq311_4_9,Primary respondent - (3.11) Names on the deed - land 4. Owner code 9
2016,PRq311_4_97,Primary respondent - (3.11) Names on the deed - land 4. Don't know
2016,PRq311_4_99,Primary respondent - (3.11) Names on the deed - land 4. Refusal
2016,PRq311_5_1,Primary respondent - (3.11) Names on the deed - land 5. Owner code 1
2016,PRq311_5_10,Primary respondent - (3.11) Names on the deed - land 5. Owner code 10
2016,PRq311_5_2,Primary respondent - (3.11) Names on the deed - land 5. Owner code 2
2016,PRq311_5_3,Primary respondent - (3.11) Names on the deed - land 5. Owner code 3
2016,PRq311_5_4,Primary respondent - (3.11) Names on the deed - land 5. Owner code 4
2016,PRq311_5_5,Primary respondent - (3.11) Names on the deed - land 5. Owner code 5
2016,PRq311_5_6,Primary respondent - (3.11) Names on the deed - land 5. Owner code 6
2016,PRq311_5_7,Primary respondent - (3.11) Names on the deed - land 5. Owner code 7
2016,PRq311_5_8,Primary respondent - (3.11) Names on the deed - land 5. Owner code 8
2016,PRq311_5_9,Primary respondent - (3.11) Names on the deed - land 5. Owner code 9
2016,PRq311_5_97,Primary respondent - (3.11) Names on the deed - land 5. Don't know
2016,PRq311_5_99,Primary respondent - (3.11) Names on the deed - land 5. Refusal
2016,PRq312_1,Primary respondent - (3.12) Whether the owner can sell - land 1
2016,PRq312_2,Primary respondent - (3.12) Whether the owner can sell - land 2
2016,PRq312_3,Primary respondent - (3.12) Whether the owner can sell - land 3
2016,PRq312_4,Primary respondent - (3.12) Whether the owner can sell - land 4
2016,PRq312_5,Primary respondent - (3.12) Whether the owner can sell - land 5
2016,PRq313,Primary respondent - (3.13) Bank/postal account
2016,PRq315,Primary respondent - (3.15) Place on 10 step wealth ladder today
2016,PRq316,Primary respondent - (3.16) Place on 10 step wealth ladder four years ago
2016,PRq317,Primary respondent - (3.17) Place on 10 step wealth ladder four years from now
2016,PRq501,Primary respondent - (5.01) Working or have ever worked
2016,PRq502,Primary respondent - (5.02) Worked  in the past 12 months
2016,PRq503,Primary respondent - (5.03) Months worked in the last 12 months
2016,PRq504,"Primary respondent - (5.04) Worked in the last 7 days, even for just one hour"
2016,PRq505,Primary respondent - (5.05) Reason for not working in the last 7 days
2016,PRq506,Primary respondent - (5.06) Hours worked in primary occupation in a typical week
2016,PRq507,Primary respondent - (5.07) Have a second job
2016,PRq508,Primary respondent - (5.08) Hours worked in secondary occupation in a typical we
2016,PRq509,Primary respondent - (5.09) Would like to work more hours
2016,PRq510,Primary respondent - (5.10) Why do not work more hours
2016,PRq511,Primary respondent - (5.11) Sector of work
2016,PRq512,Primary respondent - (5.12) Number of people in total in place of work
2016,PRq513,Primary respondent - (5.13) Type of place of work
2016,PRq515,Primary respondent - (5.15) Occupation type
2016,PRq516,Primary respondent - (5.16) Type of contractual arrangement
2016,PRq517,Primary respondent - (5.17) Frequency of payment
2016,PRq518,Primary respondent - (5.18) Average amount per payment period
2016,PRq519,Primary respondent - (5.19) Who owns the business
2016,PRq520,Primary respondent - (5.20) Number of employees excluding household members
2016,PRq521_m,Primary respondent - (5.21) When business was started Month
2016,PRq521_y,Primary respondent - (5.21) When business was started Year
2016,PRq522,Primary respondent - (5.22) Business is registered
2016,PRq523,Primary respondent - (5.23) Location of the business
2016,PRq524,Primary respondent - (5.24) Business keeps accounting books
2016,PRq525,Primary respondent - (5.25) Total earnings in the past 12 months of the business
2016,PRq526,Primary respondent - (5.26) Top problem for operation and growth of business
2016,PRq527a,Primary respondent - (5.27) Land owned as part of the business
2016,PRq527b,Primary respondent - (5.27) Building owned as part of the business
2016,PRq527c,Primary respondent - (5.27) Equipment and machinery owned as part of the busines
2016,PRq528a,Primary respondent - (5.28) Land owned if sold today would receive
2016,PRq528b,Primary respondent - (5.28) Building owned if sold today would receive
2016,PRq528c,Primary respondent - (5.28) Equipment and machinery owned if sold today would re
2016,PSU_name,PSU name
2016,PSU_number,PSU number
2016,SCRCNT,Screen count
2016,SRq301,Secondary respondent - (3.01) Ownership of a (second) dwelling
2016,SRq302_1_1,Secondary respondent - (3.02) Owner codes - dwelling 1. Owner code 1
2016,SRq302_1_10,Secondary respondent - (3.02) Owner codes - dwelling 1. Owner code 10
2016,SRq302_1_2,Secondary respondent - (3.02) Owner codes - dwelling 1. Owner code 2
2016,SRq302_1_3,Secondary respondent - (3.02) Owner codes - dwelling 1. Owner code 3
2016,SRq302_1_4,Secondary respondent - (3.02) Owner codes - dwelling 1. Owner code 4
2016,SRq302_1_5,Secondary respondent - (3.02) Owner codes - dwelling 1. Owner code 5
2016,SRq302_1_6,Secondary respondent - (3.02) Owner codes - dwelling 1. Owner code 6
2016,SRq302_1_7,Secondary respondent - (3.02) Owner codes - dwelling 1. Owner code 7
2016,SRq302_1_8,Secondary respondent - (3.02) Owner codes - dwelling 1. Owner code 8
2016,SRq302_1_9,Secondary respondent - (3.02) Owner codes - dwelling 1. Owner code 9
2016,SRq302_1_97,Secondary respondent - (3.02) Owner codes - dwelling 1. Don't know
2016,SRq302_1_99,Secondary respondent - (3.02) Owner codes - dwelling 1. Refusual
2016,SRq302_2_1,Secondary respondent - (3.02) Owner codes - dwelling 2. Owner code 1
2016,SRq302_2_10,Secondary respondent - (3.02) Owner codes - dwelling 2. Owner code 10
2016,SRq302_2_2,Secondary respondent - (3.02) Owner codes - dwelling 2. Owner code 2
2016,SRq302_2_3,Secondary respondent - (3.02) Owner codes - dwelling 2. Owner code 3
2016,SRq302_2_4,Secondary respondent - (3.02) Owner codes - dwelling 2. Owner code 4
2016,SRq302_2_5,Secondary respondent - (3.02) Owner codes - dwelling 2. Owner code 5
2016,SRq302_2_6,Secondary respondent - (3.02) Owner codes - dwelling 2. Owner code 6
2016,SRq302_2_7,Secondary respondent - (3.02) Owner codes - dwelling 2. Owner code 7
2016,SRq302_2_8,Secondary respondent - (3.02) Owner codes - dwelling 2. Owner code 8
2016,SRq302_2_9,Secondary respondent - (3.02) Owner codes - dwelling 2. Owner code 9
2016,SRq302_2_97,Secondary respondent - (3.02) Owner codes - dwelling 2. Don't know
2016,SRq302_2_99,Secondary respondent - (3.02) Owner codes - dwelling 2. Refusual
2016,SRq302_3_1,Secondary respondent - (3.02) Owner codes - dwelling 3. Owner code 1
2016,SRq302_3_10,Secondary respondent - (3.02) Owner codes - dwelling 3. Owner code 10
2016,SRq302_3_2,Secondary respondent - (3.02) Owner codes - dwelling 3. Owner code 2
2016,SRq302_3_3,Secondary respondent - (3.02) Owner codes - dwelling 3. Owner code 3
2016,SRq302_3_4,Secondary respondent - (3.02) Owner codes - dwelling 3. Owner code 4
2016,SRq302_3_5,Secondary respondent - (3.02) Owner codes - dwelling 3. Owner code 5
2016,SRq302_3_6,Secondary respondent - (3.02) Owner codes - dwelling 3. Owner code 6
2016,SRq302_3_7,Secondary respondent - (3.02) Owner codes - dwelling 3. Owner code 7
2016,SRq302_3_8,Secondary respondent - (3.02) Owner codes - dwelling 3. Owner code 8
2016,SRq302_3_9,Secondary respondent - (3.02) Owner codes - dwelling 3. Owner code 9
2016,SRq302_3_97,Secondary respondent - (3.02) Owner codes - dwelling 3. Don't know
2016,SRq302_3_99,Secondary respondent - (3.02) Owner codes - dwelling 3. Refusual
2016,SRq302_4_1,Secondary respondent - (3.02) Owner codes - dwelling 4. Owner code 1
2016,SRq302_4_10,Secondary respondent - (3.02) Owner codes - dwelling 4. Owner code 10
2016,SRq302_4_2,Secondary respondent - (3.02) Owner codes - dwelling 4. Owner code 2
2016,SRq302_4_3,Secondary respondent - (3.02) Owner codes - dwelling 4. Owner code 3
2016,SRq302_4_4,Secondary respondent - (3.02) Owner codes - dwelling 4. Owner code 4
2016,SRq302_4_5,Secondary respondent - (3.02) Owner codes - dwelling 4. Owner code 5
2016,SRq302_4_6,Secondary respondent - (3.02) Owner codes - dwelling 4. Owner code 6
2016,SRq302_4_7,Secondary respondent - (3.02) Owner codes - dwelling 4. Owner code 7
2016,SRq302_4_8,Secondary respondent - (3.02) Owner codes - dwelling 4. Owner code 8
2016,SRq302_4_9,Secondary respondent - (3.02) Owner codes - dwelling 4. Owner code 9
2016,SRq302_4_97,Secondary respondent - (3.02) Owner codes - dwelling 4. Don't know
2016,SRq302_4_99,Secondary respondent - (3.02) Owner codes - dwelling 4. Refusual
2016,SRq302_5_1,Secondary respondent - (3.02) Owner codes - dwelling 5. Owner code 1
2016,SRq302_5_10,Secondary respondent - (3.02) Owner codes - dwelling 5. Owner code 10
2016,SRq302_5_2,Secondary respondent - (3.02) Owner codes - dwelling 5. Owner code 2
2016,SRq302_5_3,Secondary respondent - (3.02) Owner codes - dwelling 5. Owner code 3
2016,SRq302_5_4,Secondary respondent - (3.02) Owner codes - dwelling 5. Owner code 4
2016,SRq302_5_5,Secondary respondent - (3.02) Owner codes - dwelling 5. Owner code 5
2016,SRq302_5_6,Secondary respondent - (3.02) Owner codes - dwelling 5. Owner code 6
2016,SRq302_5_7,Secondary respondent - (3.02) Owner codes - dwelling 5. Owner code 7
2016,SRq302_5_8,Secondary respondent - (3.02) Owner codes - dwelling 5. Owner code 8
2016,SRq302_5_9,Secondary respondent - (3.02) Owner codes - dwelling 5. Owner code 9
2016,SRq302_5_97,Secondary respondent - (3.02) Owner codes - dwelling 5. Don't know
2016,SRq302_5_99,Secondary respondent - (3.02) Owner codes - dwelling 5. Refusual
2016,SRq303_1,Secondary respondent - (3.03) Owners have deeds or documents for the dwelling -
2016,SRq303_2,Secondary respondent - (3.03) Owners have deeds or documents for the dwelling -
2016,SRq303_3,Secondary respondent - (3.03) Owners have deeds or documents for the dwelling -
2016,SRq303_4,Secondary respondent - (3.03) Owners have deeds or documents for the dwelling -
2016,SRq303_5,Secondary respondent - (3.03) Owners have deeds or documents for the dwelling -
2016,SRq304_1_1,Secondary respondent - (3.04) Names on the deed - dwelling 1. Owner code 1
2016,SRq304_1_10,Secondary respondent - (3.04) Names on the deed - dwelling 1. Owner code 10
2016,SRq304_1_2,Secondary respondent - (3.04) Names on the deed - dwelling 1. Owner code 2
2016,SRq304_1_3,Secondary respondent - (3.04) Names on the deed - dwelling 1. Owner code 3
2016,SRq304_1_4,Secondary respondent - (3.04) Names on the deed - dwelling 1. Owner code 4
2016,SRq304_1_5,Secondary respondent - (3.04) Names on the deed - dwelling 1. Owner code 5
2016,SRq304_1_6,Secondary respondent - (3.04) Names on the deed - dwelling 1. Owner code 6
2016,SRq304_1_7,Secondary respondent - (3.04) Names on the deed - dwelling 1. Owner code 7
2016,SRq304_1_8,Secondary respondent - (3.04) Names on the deed - dwelling 1. Owner code 8
2016,SRq304_1_9,Secondary respondent - (3.04) Names on the deed - dwelling 1. Owner code 9
2016,SRq304_1_97,Secondary respondent - (3.04) Names on the deed - dwelling 1. Don't know
2016,SRq304_1_99,Secondary respondent - (3.04) Names on the deed - dwelling 1. Refusual
2016,SRq304_2_1,Secondary respondent - (3.04) Names on the deed - dwelling 2. Owner code 1
2016,SRq304_2_10,Secondary respondent - (3.04) Names on the deed - dwelling 2. Owner code 10
2016,SRq304_2_2,Secondary respondent - (3.04) Names on the deed - dwelling 2. Owner code 2
